month,handgun,prepawn_handgun,redemption_handgun,returned_handgun,rentals_handgun,private_sale_handgun,return_to_seller_handgun
2002-07,2248.0,0.0,1.0,,,,
2002-07,549.0,5.0,113.0,,,,
2002-06,4697.0,48.0,1181.0,,,,
2002-06,853.0,3.0,153.0,,,,
2002-06,4088.0,0.0,0.0,,,,
2002-06,2149.0,16.0,509.0,,,,
2002-06,17283.0,0.0,0.0,,,,
2002-06,4409.0,0.0,0.0,,,,
2002-06,1856.0,0.0,0.0,,,,
2002-06,342.0,0.0,1.0,,,,
2002-06,1.0,0.0,0.0,,,,
2002-06,10500.0,26.0,531.0,,,,
2002-06,5051.0,0.0,0.0,,,,
2002-06,10.0,0.0,0.0,,,,
2002-06,0.0,0.0,0.0,,,,
2002-06,949.0,3.0,245.0,,,,
2002-06,3439.0,0.0,0.0,,,,
2002-06,1222.0,0.0,0.0,,,,
2002-06,22.0,0.0,1.0,,,,
2002-06,1500.0,3.0,269.0,,,,
2002-06,4455.0,52.0,910.0,,,,
2002-06,3566.0,20.0,641.0,,,,
2002-06,788.0,6.0,35.0,,,,
2002-06,9.0,0.0,0.0,,,,
2002-06,35.0,0.0,56.0,,,,
2002-06,1351.0,0.0,0.0,,,,
2002-06,1822.0,0.0,1.0,,,,
2002-06,1784.0,1.0,58.0,,,,
2002-06,2461.0,46.0,776.0,,,,
2002-06,2130.0,0.0,154.0,,,,
2002-06,1066.0,5.0,243.0,,,,
2002-06,10.0,0.0,1.0,,,,
2002-06,1515.0,0.0,0.0,,,,
2002-06,1008.0,0.0,0.0,,,,
2002-06,1438.0,0.0,0.0,,,,
2002-06,1682.0,4.0,378.0,,,,
2002-06,584.0,0.0,0.0,,,,
2002-06,133.0,20.0,984.0,,,,
2002-06,276.0,0.0,30.0,,,,
2002-06,5793.0,14.0,436.0,,,,
2002-06,2534.0,10.0,726.0,,,,
2002-06,3399.0,0.0,0.0,,,,
2002-06,0.0,0.0,0.0,,,,
2002-06,542.0,0.0,0.0,,,,
2002-06,329.0,0.0,0.0,,,,
2002-06,2417.0,2.0,359.0,,,,
2002-06,404.0,0.0,61.0,,,,
2002-06,6074.0,0.0,0.0,,,,
2002-06,10251.0,54.0,2524.0,,,,
2002-06,1241.0,0.0,0.0,,,,
2002-06,408.0,0.0,0.0,,,,
2002-06,0.0,0.0,0.0,,,,
2002-06,4499.0,0.0,0.0,,,,
2002-06,3110.0,8.0,594.0,,,,
2002-06,1963.0,5.0,409.0,,,,
2002-06,2560.0,0.0,4.0,,,,
2002-06,637.0,2.0,107.0,,,,
2002-05,5012.0,45.0,1226.0,,,,
2002-05,855.0,6.0,144.0,,,,
2002-05,4850.0,0.0,0.0,,,,
2002-05,2264.0,14.0,519.0,,,,
2002-05,18817.0,0.0,0.0,,,,
2002-05,5386.0,0.0,0.0,,,,
2002-05,2004.0,0.0,0.0,,,,
2002-05,386.0,0.0,1.0,,,,
2002-05,2.0,0.0,0.0,,,,
2002-05,10309.0,29.0,571.0,,,,
2002-05,5145.0,0.0,0.0,,,,
2002-05,9.0,0.0,0.0,,,,
2002-05,0.0,0.0,0.0,,,,
2002-05,1094.0,6.0,232.0,,,,
2002-05,3932.0,0.0,0.0,,,,
2002-05,1375.0,0.0,1.0,,,,
2002-05,13.0,0.0,2.0,,,,
2002-05,1590.0,3.0,299.0,,,,
2002-05,4805.0,53.0,1041.0,,,,
2002-05,3650.0,19.0,811.0,,,,
2002-05,928.0,11.0,54.0,,,,
2002-05,1.0,0.0,0.0,,,,
2002-05,47.0,2.0,55.0,,,,
2002-05,1390.0,0.0,0.0,,,,
2002-05,1926.0,0.0,0.0,,,,
2002-05,2090.0,0.0,64.0,,,,
2002-05,2620.0,47.0,898.0,,,,
2002-05,2628.0,3.0,162.0,,,,
2002-05,1274.0,12.0,267.0,,,,
2002-05,21.0,0.0,3.0,,,,
2002-05,1861.0,0.0,0.0,,,,
2002-05,1036.0,0.0,0.0,,,,
2002-05,1611.0,0.0,0.0,,,,
2002-05,1885.0,2.0,351.0,,,,
2002-05,718.0,0.0,0.0,,,,
2002-05,130.0,17.0,1072.0,,,,
2002-05,359.0,1.0,23.0,,,,
2002-05,6850.0,14.0,496.0,,,,
2002-05,2936.0,23.0,793.0,,,,
2002-05,3436.0,0.0,0.0,,,,
2002-05,0.0,0.0,0.0,,,,
2002-05,527.0,0.0,0.0,,,,
2002-05,340.0,0.0,1.0,,,,
2002-05,2566.0,5.0,392.0,,,,
2002-05,522.0,0.0,58.0,,,,
2002-05,6794.0,0.0,0.0,,,,
2002-05,10594.0,53.0,2592.0,,,,
2002-05,1422.0,0.0,0.0,,,,
2002-05,482.0,,1.0,,,,
2002-05,0.0,0.0,0.0,,,,
2002-05,5111.0,0.0,0.0,,,,
2002-05,3435.0,11.0,633.0,,,,
2002-05,2349.0,2.0,508.0,,,,
2002-05,2869.0,0.0,2.0,,,,
2002-05,643.0,2.0,119.0,,,,
2002-04,4845.0,65.0,1099.0,,,,
2002-04,978.0,5.0,152.0,,,,
2002-04,4951.0,0.0,0.0,,,,
2002-04,2377.0,16.0,524.0,,,,
2002-04,18826.0,0.0,0.0,,,,
2002-04,5541.0,0.0,0.0,,,,
2002-04,1968.0,0.0,0.0,,,,
2002-04,389.0,0.0,0.0,,,,
2002-04,1.0,0.0,0.0,,,,
2002-04,10388.0,14.0,505.0,,,,
2002-04,5020.0,0.0,0.0,,,,
2002-04,4.0,0.0,0.0,,,,
2002-04,0.0,0.0,0.0,,,,
2002-04,1187.0,3.0,187.0,,,,
2002-04,4580.0,0.0,0.0,,,,
2002-04,1514.0,0.0,1.0,,,,
2002-04,40.0,0.0,2.0,,,,
2002-04,1687.0,8.0,234.0,,,,
2002-04,4895.0,55.0,975.0,,,,
2002-04,3580.0,19.0,671.0,,,,
2002-04,1135.0,10.0,35.0,,,,
2002-04,6.0,0.0,0.0,,,,
2002-04,49.0,1.0,40.0,,,,
2002-04,1525.0,0.0,0.0,,,,
2002-04,2182.0,0.0,0.0,,,,
2002-04,2723.0,0.0,71.0,,,,
2002-04,3028.0,56.0,740.0,,,,
2002-04,2740.0,4.0,162.0,,,,
2002-04,1492.0,7.0,240.0,,,,
2002-04,13.0,0.0,0.0,,,,
2002-04,1757.0,0.0,0.0,,,,
2002-04,1194.0,0.0,0.0,,,,
2002-04,1750.0,0.0,0.0,,,,
2002-04,1818.0,1.0,340.0,,,,
2002-04,953.0,0.0,0.0,,,,
2002-04,116.0,26.0,859.0,,,,
2002-04,392.0,3.0,21.0,,,,
2002-04,8344.0,13.0,472.0,,,,
2002-04,3769.0,25.0,718.0,,,,
2002-04,4020.0,0.0,0.0,,,,
2002-04,0.0,0.0,0.0,,,,
2002-04,487.0,0.0,0.0,,,,
2002-04,334.0,0.0,1.0,,,,
2002-04,2683.0,3.0,373.0,,,,
2002-04,663.0,1.0,57.0,,,,
2002-04,6676.0,0.0,0.0,,,,
2002-04,11297.0,74.0,2505.0,,,,
2002-04,1455.0,0.0,0.0,,,,
2002-04,529.0,0.0,0.0,,,,
2002-04,0.0,0.0,0.0,,,,
2002-04,5526.0,0.0,0.0,,,,
2002-04,3761.0,11.0,629.0,,,,
2002-04,2458.0,8.0,438.0,,,,
2002-04,3338.0,1.0,0.0,,,,
2002-04,684.0,6.0,102.0,,,,
2002-03,6313.0,74.0,1143.0,,,,
2002-03,968.0,3.0,141.0,,,,
2002-03,5481.0,0.0,0.0,,,,
2002-03,3140.0,6.0,548.0,,,,
2002-03,19394.0,0.0,0.0,,,,
2002-03,6547.0,0.0,0.0,,,,
2002-03,2475.0,0.0,0.0,,,,
2002-03,412.0,0.0,1.0,,,,
2002-03,1.0,0.0,0.0,,,,
2002-03,11307.0,21.0,544.0,,,,
2002-03,6443.0,0.0,0.0,,,,
2002-03,12.0,0.0,0.0,,,,
2002-03,0.0,0.0,0.0,,,,
2002-03,1191.0,3.0,250.0,,,,
2002-03,5583.0,0.0,0.0,,,,
2002-03,2043.0,0.0,0.0,,,,
2002-03,19.0,0.0,4.0,,,,
2002-03,2340.0,6.0,295.0,,,,
2002-03,6439.0,60.0,1002.0,,,,
2002-03,4754.0,27.0,819.0,,,,
2002-03,1290.0,7.0,36.0,,,,
2002-03,1.0,0.0,0.0,,,,
2002-03,49.0,0.0,48.0,,,,
2002-03,1914.0,0.0,0.0,,,,
2002-03,2250.0,0.0,0.0,,,,
2002-03,3101.0,0.0,83.0,,,,
2002-03,3550.0,48.0,794.0,,,,
2002-03,3362.0,5.0,163.0,,,,
2002-03,1406.0,7.0,302.0,,,,
2002-03,7.0,0.0,2.0,,,,
2002-03,2284.0,0.0,0.0,,,,
2002-03,1392.0,0.0,0.0,,,,
2002-03,1935.0,0.0,0.0,,,,
2002-03,2374.0,4.0,431.0,,,,
2002-03,822.0,0.0,0.0,,,,
2002-03,151.0,19.0,1037.0,,,,
2002-03,429.0,0.0,30.0,,,,
2002-03,9328.0,5.0,503.0,,,,
2002-03,3855.0,14.0,876.0,,,,
2002-03,4308.0,0.0,0.0,,,,
2002-03,0.0,0.0,0.0,,,,
2002-03,487.0,0.0,0.0,,,,
2002-03,367.0,0.0,1.0,,,,
2002-03,3318.0,5.0,420.0,,,,
2002-03,739.0,1.0,47.0,,,,
2002-03,9044.0,0.0,0.0,,,,
2002-03,13566.0,76.0,2921.0,,,,
2002-03,1445.0,0.0,0.0,,,,
2002-03,607.0,0.0,0.0,,,,
2002-03,0.0,0.0,0.0,,,,
2002-03,6610.0,0.0,0.0,,,,
2002-03,3688.0,17.0,661.0,,,,
2002-03,3365.0,6.0,454.0,,,,
2002-03,3966.0,0.0,2.0,,,,
2002-03,801.0,2.0,90.0,,,,
2002-02,6773.0,56.0,1661.0,,,,
2002-02,679.0,3.0,142.0,,,,
2002-02,5623.0,0.0,0.0,,,,
2002-02,3495.0,18.0,790.0,,,,
2002-02,17919.0,0.0,0.0,,,,
2002-02,5733.0,0.0,0.0,,,,
2002-02,2233.0,0.0,0.0,,,,
2002-02,444.0,0.0,2.0,,,,
2002-02,0.0,0.0,0.0,,,,
2002-02,11955.0,24.0,690.0,,,,
2002-02,7538.0,0.0,0.0,,,,
2002-02,10.0,0.0,0.0,,,,
2002-02,0.0,0.0,0.0,,,,
2002-02,1146.0,12.0,253.0,,,,
2002-02,5142.0,0.0,0.0,,,,
2002-02,2221.0,0.0,1.0,,,,
2002-02,17.0,0.0,8.0,,,,
2002-02,2174.0,0.0,408.0,,,,
2002-02,7105.0,55.0,1338.0,,,,
2002-02,5049.0,21.0,1021.0,,,,
2002-02,1062.0,13.0,36.0,,,,
2002-02,0.0,0.0,0.0,,,,
2002-02,58.0,0.0,72.0,,,,
2002-02,1490.0,0.0,0.0,,,,
2002-02,1649.0,0.0,0.0,,,,
2002-02,2466.0,2.0,80.0,,,,
2002-02,4779.0,34.0,1210.0,,,,
2002-02,3101.0,4.0,250.0,,,,
2002-02,1132.0,8.0,351.0,,,,
2002-02,20.0,0.0,5.0,,,,
2002-02,1901.0,0.0,0.0,,,,
2002-02,1132.0,0.0,0.0,,,,
2002-02,1659.0,0.0,0.0,,,,
2002-02,1970.0,5.0,532.0,,,,
2002-02,626.0,0.0,0.0,,,,
2002-02,192.0,24.0,1577.0,,,,
2002-02,343.0,0.0,25.0,,,,
2002-02,9070.0,20.0,637.0,,,,
2002-02,4299.0,17.0,1149.0,,,,
2002-02,3610.0,0.0,0.0,,,,
2002-02,0.0,0.0,0.0,,,,
2002-02,530.0,0.0,0.0,,,,
2002-02,347.0,0.0,0.0,,,,
2002-02,3963.0,3.0,619.0,,,,
2002-02,706.0,1.0,75.0,,,,
2002-02,9553.0,0.0,0.0,,,,
2002-02,13663.0,102.0,4002.0,,,,
2002-02,1503.0,0.0,0.0,,,,
2002-02,570.0,0.0,0.0,,,,
2002-02,0.0,0.0,0.0,,,,
2002-02,6606.0,0.0,0.0,,,,
2002-02,3494.0,13.0,751.0,,,,
2002-02,3231.0,13.0,623.0,,,,
2002-02,3652.0,0.0,4.0,,,,
2002-02,665.0,5.0,101.0,,,,
2002-01,5950.0,58.0,1418.0,,,,
2002-01,710.0,11.0,101.0,,,,
2002-01,4890.0,0.0,0.0,,,,
2002-01,2737.0,15.0,653.0,,,,
2002-01,18590.0,0.0,0.0,,,,
2002-01,5951.0,0.0,0.0,,,,
2002-01,2207.0,0.0,0.0,,,,
2002-01,423.0,0.0,1.0,,,,
2002-01,0.0,0.0,0.0,,,,
2002-01,10907.0,17.0,612.0,,,,
2002-01,5972.0,0.0,0.0,,,,
2002-01,13.0,0.0,0.0,,,,
2002-01,0.0,0.0,0.0,,,,
2002-01,1028.0,7.0,201.0,,,,
2002-01,4885.0,0.0,0.0,,,,
2002-01,1901.0,0.0,0.0,,,,
2002-01,24.0,0.0,8.0,,,,
2002-01,2146.0,3.0,279.0,,,,
2002-01,6125.0,60.0,1083.0,,,,
2002-01,3746.0,21.0,870.0,,,,
2002-01,969.0,20.0,35.0,,,,
2002-01,3.0,0.0,0.0,,,,
2002-01,72.0,1.0,47.0,,,,
2002-01,1694.0,0.0,0.0,,,,
2002-01,1582.0,0.0,0.0,,,,
2002-01,2517.0,1.0,71.0,,,,
2002-01,3220.0,42.0,969.0,,,,
2002-01,3085.0,6.0,196.0,,,,
2002-01,1037.0,6.0,277.0,,,,
2002-01,29.0,0.0,7.0,,,,
2002-01,1958.0,0.0,0.0,,,,
2002-01,1249.0,0.0,0.0,,,,
2002-01,1643.0,0.0,0.0,,,,
2002-01,1875.0,7.0,431.0,,,,
2002-01,705.0,0.0,0.0,,,,
2002-01,136.0,24.0,1168.0,,,,
2002-01,342.0,2.0,23.0,,,,
2002-01,8196.0,24.0,561.0,,,,
2002-01,3563.0,22.0,904.0,,,,
2002-01,3777.0,0.0,0.0,,,,
2002-01,0.0,0.0,0.0,,,,
2002-01,430.0,0.0,0.0,,,,
2002-01,389.0,0.0,0.0,,,,
2002-01,3143.0,2.0,487.0,,,,
2002-01,563.0,0.0,53.0,,,,
2002-01,8194.0,0.0,0.0,,,,
2002-01,12668.0,101.0,3141.0,,,,
2002-01,1525.0,0.0,0.0,,,,
2002-01,423.0,0.0,0.0,,,,
2002-01,0.0,0.0,0.0,,,,
2002-01,5668.0,0.0,0.0,,,,
2002-01,3261.0,20.0,619.0,,,,
2002-01,2499.0,8.0,515.0,,,,
2002-01,3320.0,0.0,1.0,,,,
2002-01,641.0,9.0,87.0,,,,
2001-12,7104.0,61.0,1210.0,,,,
2001-12,959.0,5.0,82.0,,,,
2001-12,6010.0,0.0,0.0,,,,
2001-12,3290.0,15.0,494.0,,,,
2001-12,25466.0,0.0,0.0,,,,
2001-12,12818.0,0.0,0.0,,,,
2001-12,2306.0,0.0,0.0,,,,
2001-12,524.0,2.0,2.0,,,,
2001-12,1.0,0.0,0.0,,,,
2001-12,12438.0,24.0,515.0,,,,
2001-12,8581.0,0.0,0.0,,,,
2001-12,21.0,0.0,0.0,,,,
2001-12,0.0,0.0,0.0,,,,
2001-12,1383.0,7.0,141.0,,,,
2001-12,5663.0,0.0,0.0,,,,
2001-12,2190.0,0.0,0.0,,,,
2001-12,42.0,0.0,5.0,,,,
2001-12,2474.0,2.0,282.0,,,,
2001-12,8432.0,78.0,872.0,,,,
2001-12,4963.0,25.0,742.0,,,,
2001-12,1233.0,9.0,37.0,,,,
2001-12,0.0,,0.0,,,,
2001-12,88.0,0.0,52.0,,,,
2001-12,1588.0,0.0,0.0,,,,
2001-12,1457.0,0.0,1.0,,,,
2001-12,2768.0,2.0,53.0,,,,
2001-12,3990.0,48.0,867.0,,,,
2001-12,3407.0,9.0,154.0,,,,
2001-12,1465.0,9.0,211.0,,,,
2001-12,38.0,0.0,0.0,,,,
2001-12,2471.0,0.0,0.0,,,,
2001-12,1436.0,0.0,0.0,,,,
2001-12,1430.0,0.0,0.0,,,,
2001-12,2297.0,15.0,407.0,,,,
2001-12,661.0,0.0,0.0,,,,
2001-12,213.0,29.0,1009.0,,,,
2001-12,437.0,1.0,16.0,,,,
2001-12,10429.0,28.0,453.0,,,,
2001-12,4416.0,35.0,740.0,,,,
2001-12,4357.0,0.0,0.0,,,,
2001-12,0.0,0.0,0.0,,,,
2001-12,556.0,0.0,0.0,,,,
2001-12,337.0,0.0,0.0,,,,
2001-12,4124.0,8.0,331.0,,,,
2001-12,704.0,3.0,40.0,,,,
2001-12,10291.0,0.0,0.0,,,,
2001-12,16687.0,99.0,2651.0,,,,
2001-12,2193.0,0.0,0.0,,,,
2001-12,525.0,0.0,0.0,,,,
2001-12,0.0,0.0,0.0,,,,
2001-12,7523.0,0.0,0.0,,,,
2001-12,3497.0,16.0,520.0,,,,
2001-12,3950.0,2.0,362.0,,,,
2001-12,4130.0,0.0,2.0,,,,
2001-12,928.0,6.0,63.0,,,,
2001-11,5948.0,76.0,1312.0,,,,
2001-11,971.0,6.0,86.0,,,,
2001-11,4984.0,0.0,0.0,,,,
2001-11,2765.0,28.0,584.0,,,,
2001-11,23365.0,0.0,0.0,,,,
2001-11,11237.0,0.0,0.0,,,,
2001-11,2072.0,0.0,0.0,,,,
2001-11,455.0,0.0,1.0,,,,
2001-11,1.0,0.0,0.0,,,,
2001-11,12467.0,38.0,582.0,,,,
2001-11,6273.0,0.0,0.0,,,,
2001-11,19.0,0.0,0.0,,,,
2001-11,0.0,0.0,0.0,,,,
2001-11,1131.0,9.0,187.0,,,,
2001-11,5174.0,0.0,0.0,,,,
2001-11,2046.0,0.0,1.0,,,,
2001-11,34.0,0.0,5.0,,,,
2001-11,2046.0,4.0,293.0,,,,
2001-11,6437.0,87.0,1025.0,,,,
2001-11,3681.0,36.0,819.0,,,,
2001-11,1109.0,20.0,20.0,,,,
2001-11,0.0,0.0,0.0,,,,
2001-11,62.0,2.0,59.0,,,,
2001-11,1436.0,0.0,0.0,,,,
2001-11,1040.0,0.0,0.0,,,,
2001-11,2213.0,0.0,65.0,,,,
2001-11,3146.0,65.0,956.0,,,,
2001-11,2846.0,6.0,191.0,,,,
2001-11,1147.0,8.0,255.0,,,,
2001-11,19.0,0.0,2.0,,,,
2001-11,1876.0,0.0,0.0,,,,
2001-11,1429.0,0.0,0.0,,,,
2001-11,1288.0,0.0,0.0,,,,
2001-11,2098.0,13.0,398.0,,,,
2001-11,718.0,0.0,0.0,,,,
2001-11,204.0,47.0,1163.0,,,,
2001-11,331.0,0.0,20.0,,,,
2001-11,9547.0,23.0,505.0,,,,
2001-11,3321.0,34.0,900.0,,,,
2001-11,4024.0,0.0,0.0,,,,
2001-11,0.0,0.0,0.0,,,,
2001-11,612.0,0.0,0.0,,,,
2001-11,423.0,0.0,0.0,,,,
2001-11,3362.0,9.0,371.0,,,,
2001-11,558.0,1.0,46.0,,,,
2001-11,9085.0,0.0,0.0,,,,
2001-11,13772.0,124.0,2895.0,,,,
2001-11,1817.0,0.0,0.0,,,,
2001-11,552.0,0.0,1.0,,,,
2001-11,0.0,0.0,0.0,,,,
2001-11,6548.0,0.0,0.0,,,,
2001-11,3403.0,19.0,599.0,,,,
2001-11,2942.0,7.0,503.0,,,,
2001-11,3641.0,1.0,2.0,,,,
2001-11,646.0,3.0,64.0,,,,
2001-10,8053.0,7.0,64.0,,,,
2001-10,1720.0,0.0,11.0,,,,
2001-10,6110.0,0.0,0.0,,,,
2001-10,3823.0,1.0,26.0,,,,
2001-10,29908.0,0.0,0.0,,,,
2001-10,14916.0,0.0,0.0,,,,
2001-10,2995.0,0.0,0.0,,,,
2001-10,642.0,0.0,0.0,,,,
2001-10,1.0,0.0,0.0,,,,
2001-10,18244.0,4.0,38.0,,,,
2001-10,8210.0,0.0,0.0,,,,
2001-10,9.0,0.0,0.0,,,,
2001-10,0.0,0.0,0.0,,,,
2001-10,1516.0,1.0,13.0,,,,
2001-10,6453.0,0.0,0.0,,,,
2001-10,2816.0,0.0,0.0,,,,
2001-10,51.0,0.0,0.0,,,,
2001-10,2980.0,0.0,17.0,,,,
2001-10,7791.0,9.0,57.0,,,,
2001-10,5323.0,2.0,41.0,,,,
2001-10,1677.0,1.0,4.0,,,,
2001-10,6.0,0.0,0.0,,,,
2001-10,106.0,1.0,2.0,,,,
2001-10,1864.0,0.0,0.0,,,,
2001-10,1081.0,0.0,0.0,,,,
2001-10,3027.0,0.0,3.0,,,,
2001-10,4518.0,7.0,48.0,,,,
2001-10,3898.0,1.0,6.0,,,,
2001-10,1651.0,1.0,11.0,,,,
2001-10,33.0,0.0,0.0,,,,
2001-10,2502.0,0.0,0.0,,,,
2001-10,1889.0,0.0,0.0,,,,
2001-10,1276.0,0.0,0.0,,,,
2001-10,3113.0,0.0,26.0,,,,
2001-10,862.0,0.0,0.0,,,,
2001-10,1229.0,3.0,64.0,,,,
2001-10,521.0,0.0,0.0,,,,
2001-10,11875.0,1.0,22.0,,,,
2001-10,5535.0,6.0,55.0,,,,
2001-10,4478.0,0.0,0.0,,,,
2001-10,0.0,0.0,0.0,,,,
2001-10,582.0,0.0,0.0,,,,
2001-10,631.0,0.0,0.0,,,,
2001-10,4350.0,3.0,29.0,,,,
2001-10,750.0,0.0,0.0,,,,
2001-10,10224.0,0.0,0.0,,,,
2001-10,19609.0,12.0,172.0,,,,
2001-10,1898.0,0.0,0.0,,,,
2001-10,738.0,0.0,0.0,,,,
2001-10,0.0,0.0,0.0,,,,
2001-10,8322.0,0.0,0.0,,,,
2001-10,4908.0,4.0,34.0,,,,
2001-10,3872.0,5.0,25.0,,,,
2001-10,4952.0,0.0,0.0,,,,
2001-10,840.0,1.0,7.0,,,,
2001-09,7433.0,,,,,,
2001-09,1112.0,,,,,,
2001-09,6203.0,,,,,,
2001-09,3310.0,,,,,,
2001-09,24601.0,,,,,,
2001-09,13461.0,,,,,,
2001-09,2023.0,,,,,,
2001-09,545.0,,,,,,
2001-09,1.0,,,,,,
2001-09,13916.0,,,,,,
2001-09,7420.0,,,,,,
2001-09,15.0,,,,,,
2001-09,0.0,,,,,,
2001-09,1703.0,,,,,,
2001-09,5336.0,,,,,,
2001-09,2110.0,,,,,,
2001-09,38.0,,,,,,
2001-09,2325.0,,,,,,
2001-09,6601.0,,,,,,
2001-09,5396.0,,,,,,
2001-09,1497.0,,,,,,
2001-09,9.0,,,,,,
2001-09,124.0,,,,,,
2001-09,1402.0,,,,,,
2001-09,681.0,,,,,,
2001-09,2558.0,,,,,,
2001-09,4116.0,,,,,,
2001-09,2873.0,,,,,,
2001-09,1783.0,,,,,,
2001-09,23.0,,,,,,
2001-09,2406.0,,,,,,
2001-09,1698.0,,,,,,
2001-09,1008.0,,,,,,
2001-09,2518.0,,,,,,
2001-09,657.0,,,,,,
2001-09,1328.0,,,,,,
2001-09,415.0,,,,,,
2001-09,10647.0,,,,,,
2001-09,4246.0,,,,,,
2001-09,4555.0,,,,,,
2001-09,0.0,,,,,,
2001-09,613.0,,,,,,
2001-09,488.0,,,,,,
2001-09,3933.0,,,,,,
2001-09,661.0,,,,,,
2001-09,7929.0,,,,,,
2001-09,18222.0,,,,,,
2001-09,1771.0,,,,,,
2001-09,633.0,,,,,,
2001-09,0.0,,,,,,
2001-09,6736.0,,,,,,
2001-09,3789.0,,,,,,
2001-09,3105.0,,,,,,
2001-09,4000.0,,,,,,
2001-09,927.0,,,,,,
2001-08,6933.0,,,,,,
2001-08,1074.0,,,,,,
2001-08,4599.0,,,,,,
2001-08,3042.0,,,,,,
2001-08,21708.0,,,,,,
2001-08,10320.0,,,,,,
2001-08,6.0,,,,,,
2001-08,333.0,,,,,,
2001-08,0.0,,,,,,
2001-08,10482.0,,,,,,
2001-08,5655.0,,,,,,
2001-08,12.0,,,,,,
2001-08,0.0,,,,,,
2001-08,1370.0,,,,,,
2001-08,3958.0,,,,,,
2001-08,1455.0,,,,,,
2001-08,24.0,,,,,,
2001-08,1857.0,,,,,,
2001-08,6483.0,,,,,,
2001-08,4846.0,,,,,,
2001-08,978.0,,,,,,
2001-08,39.0,,,,,,
2001-08,126.0,,,,,,
2001-08,1060.0,,,,,,
2001-08,246.0,,,,,,
2001-08,2265.0,,,,,,
2001-08,4108.0,,,,,,
2001-08,2577.0,,,,,,
2001-08,1585.0,,,,,,
2001-08,24.0,,,,,,
2001-08,1813.0,,,,,,
2001-08,1060.0,,,,,,
2001-08,973.0,,,,,,
2001-08,2404.0,,,,,,
2001-08,532.0,,,,,,
2001-08,1568.0,,,,,,
2001-08,314.0,,,,,,
2001-08,6825.0,,,,,,
2001-08,4144.0,,,,,,
2001-08,3372.0,,,,,,
2001-08,0.0,,,,,,
2001-08,693.0,,,,,,
2001-08,308.0,,,,,,
2001-08,3451.0,,,,,,
2001-08,497.0,,,,,,
2001-08,7150.0,,,,,,
2001-08,13904.0,,,,,,
2001-08,1319.0,,,,,,
2001-08,378.0,,,,,,
2001-08,0.0,,,,,,
2001-08,4814.0,,,,,,
2001-08,3172.0,,,,,,
2001-08,2934.0,,,,,,
2001-08,2706.0,,,,,,
2001-08,808.0,,,,,,
2001-07,5923.0,,,,,,
2001-07,1135.0,,,,,,
2001-07,4315.0,,,,,,
2001-07,2598.0,,,,,,
2001-07,19849.0,,,,,,
2001-07,8862.0,,,,,,
2001-07,0.0,,,,,,
2001-07,290.0,,,,,,
2001-07,0.0,,,,,,
2001-07,9609.0,,,,,,
2001-07,4916.0,,,,,,
2001-07,8.0,,,,,,
2001-07,0.0,,,,,,
2001-07,1197.0,,,,,,
2001-07,3412.0,,,,,,
2001-07,1309.0,,,,,,
2001-07,29.0,,,,,,
2001-07,1655.0,,,,,,
2001-07,5358.0,,,,,,
2001-07,4293.0,,,,,,
2001-07,813.0,,,,,,
2001-07,7.0,,,,,,
2001-07,99.0,,,,,,
2001-07,962.0,,,,,,
2001-07,73.0,,,,,,
2001-07,1884.0,,,,,,
2001-07,3461.0,,,,,,
2001-07,2345.0,,,,,,
2001-07,1314.0,,,,,,
2001-07,18.0,,,,,,
2001-07,1762.0,,,,,,
2001-07,1047.0,,,,,,
2001-07,884.0,,,,,,
2001-07,2072.0,,,,,,
2001-07,673.0,,,,,,
2001-07,1213.0,,,,,,
2001-07,280.0,,,,,,
2001-07,5506.0,,,,,,
2001-07,3284.0,,,,,,
2001-07,2973.0,,,,,,
2001-07,0.0,,,,,,
2001-07,470.0,,,,,,
2001-07,255.0,,,,,,
2001-07,2908.0,,,,,,
2001-07,446.0,,,,,,
2001-07,6112.0,,,,,,
2001-07,13201.0,,,,,,
2001-07,1232.0,,,,,,
2001-07,413.0,,,,,,
2001-07,0.0,,,,,,
2001-07,5016.0,,,,,,
2001-07,2781.0,,,,,,
2001-07,2362.0,,,,,,
2001-07,2485.0,,,,,,
2001-07,644.0,,,,,,
2001-06,6395.0,,,,,,
2001-06,1051.0,,,,,,
2001-06,4444.0,,,,,,
2001-06,2845.0,,,,,,
2001-06,21688.0,,,,,,
2001-06,8865.0,,,,,,
2001-06,9.0,,,,,,
2001-06,334.0,,,,,,
2001-06,0.0,,,,,,
2001-06,10116.0,,,,,,
2001-06,5429.0,,,,,,
2001-06,12.0,,,,,,
2001-06,0.0,,,,,,
2001-06,1325.0,,,,,,
2001-06,3774.0,,,,,,
2001-06,1441.0,,,,,,
2001-06,22.0,,,,,,
2001-06,1870.0,,,,,,
2001-06,5822.0,,,,,,
2001-06,4559.0,,,,,,
2001-06,780.0,,,,,,
2001-06,0.0,,,,,,
2001-06,105.0,,,,,,
2001-06,1033.0,,,,,,
2001-06,73.0,,,,,,
2001-06,1985.0,,,,,,
2001-06,3894.0,,,,,,
2001-06,2470.0,,,,,,
2001-06,1394.0,,,,,,
2001-06,11.0,,,,,,
2001-06,1719.0,,,,,,
2001-06,942.0,,,,,,
2001-06,974.0,,,,,,
2001-06,2210.0,,,,,,
2001-06,717.0,,,,,,
2001-06,1379.0,,,,,,
2001-06,345.0,,,,,,
