month,long_gun,prepawn_long_gun,redemption_long_gun,returned_long_gun,rentals_long_gun,private_sale_long_gun,return_to_seller_long_gun
2003-11,3153.0,5.0,602.0,,,,
2003-11,11333.0,0.0,0.0,,,,
2003-11,14289.0,7.0,681.0,,,,
2003-11,6792.0,1.0,185.0,,,,
2003-11,8730.0,7.0,677.0,,,,
2003-11,14539.0,28.0,2392.0,,,,
2003-11,13057.0,1.0,1742.0,,,,
2003-11,3958.0,34.0,104.0,,,,
2003-11,0.0,0.0,0.0,,,,
2003-11,7057.0,1.0,189.0,,,,
2003-11,1905.0,0.0,0.0,,,,
2003-11,24735.0,14.0,460.0,,,,
2003-11,12900.0,7.0,596.0,,,,
2003-11,12967.0,71.0,2556.0,,,,
2003-11,17993.0,20.0,2237.0,,,,
2003-11,3540.0,24.0,908.0,,,,
2003-11,4235.0,1.0,155.0,,,,
2003-11,2333.0,0.0,0.0,,,,
2003-11,2730.0,0.0,4.0,,,,
2003-11,2849.0,0.0,0.0,,,,
2003-11,3480.0,5.0,1122.0,,,,
2003-11,13967.0,0.0,30.0,,,,
2003-11,18149.0,36.0,2362.0,,,,
2003-11,2547.0,0.0,155.0,,,,
2003-11,24729.0,82.0,1902.0,,,,
2003-11,10773.0,36.0,2666.0,,,,
2003-11,7957.0,0.0,0.0,,,,
2003-11,54412.0,0.0,0.0,,,,
2003-11,85.0,0.0,0.0,,,,
2003-11,518.0,0.0,2.0,,,,
2003-11,6824.0,5.0,713.0,,,,
2003-11,3993.0,1.0,264.0,,,,
2003-11,15346.0,0.0,0.0,,,,
2003-11,31950.0,72.0,6394.0,,,,
2003-11,4317.0,0.0,1.0,,,,
2003-11,1689.0,0.0,0.0,,,,
2003-11,0.0,0.0,0.0,,,,
2003-11,16862.0,0.0,0.0,,,,
2003-11,7070.0,14.0,972.0,,,,
2003-11,10165.0,18.0,3264.0,,,,
2003-11,18558.0,0.0,340.0,,,,
2003-11,1608.0,14.0,211.0,,,,
2003-10,11236.0,55.0,2256.0,,,,
2003-10,2220.0,7.0,371.0,,,,
2003-10,5315.0,13.0,819.0,,,,
2003-10,10053.0,29.0,2815.0,,,,
2003-10,17037.0,0.0,0.0,,,,
2003-10,10507.0,0.0,0.0,,,,
2003-10,3238.0,0.0,0.0,,,,
2003-10,1229.0,0.0,5.0,,,,
2003-10,0.0,0.0,0.0,,,,
2003-10,13806.0,14.0,600.0,,,,
2003-10,14815.0,0.0,0.0,,,,
2003-10,20.0,0.0,0.0,,,,
2003-10,0.0,0.0,0.0,,,,
2003-10,3977.0,6.0,1108.0,,,,
2003-10,9412.0,0.0,0.0,,,,
2003-10,10865.0,15.0,603.0,,,,
2003-10,5711.0,3.0,223.0,,,,
2003-10,6951.0,6.0,673.0,,,,
2003-10,13224.0,26.0,2844.0,,,,
2003-10,12695.0,6.0,2566.0,,,,
2003-10,6691.0,36.0,264.0,,,,
2003-10,0.0,0.0,0.0,,,,
2003-10,5279.0,4.0,125.0,,,,
2003-10,1953.0,0.0,0.0,,,,
2003-10,22569.0,28.0,400.0,,,,
2003-10,20092.0,8.0,931.0,,,,
2003-10,8624.0,92.0,2284.0,,,,
2003-10,16454.0,16.0,2199.0,,,,
2003-10,6379.0,33.0,1718.0,,,,
2003-10,3786.0,0.0,166.0,,,,
2003-10,2298.0,0.0,0.0,,,,
2003-10,3211.0,0.0,3.0,,,,
2003-10,2338.0,0.0,0.0,,,,
2003-10,3650.0,6.0,1437.0,,,,
2003-10,13798.0,0.0,17.0,,,,
2003-10,15040.0,59.0,2572.0,,,,
2003-10,4141.0,2.0,219.0,,,,
2003-10,16537.0,80.0,1372.0,,,,
2003-10,8890.0,35.0,2495.0,,,,
2003-10,8995.0,0.0,0.0,,,,
2003-10,50591.0,0.0,0.0,,,,
2003-10,139.0,0.0,0.0,,,,
2003-10,507.0,0.0,1.0,,,,
2003-10,5902.0,9.0,1029.0,,,,
2003-10,6168.0,4.0,386.0,,,,
2003-10,11580.0,0.0,0.0,,,,
2003-10,32404.0,117.0,7991.0,,,,
2003-10,4301.0,0.0,0.0,,,,
2003-10,2075.0,0.0,0.0,,,,
2003-10,0.0,0.0,0.0,,,,
2003-10,13713.0,0.0,0.0,,,,
2003-10,8601.0,14.0,1846.0,,,,
2003-10,9284.0,7.0,2951.0,,,,
2003-10,19541.0,1.0,306.0,,,,
2003-10,1773.0,38.0,349.0,,,,
2003-09,9491.0,44.0,1772.0,,,,
2003-09,1844.0,8.0,233.0,,,,
2003-09,5028.0,14.0,650.0,,,,
2003-09,7639.0,27.0,2086.0,,,,
2003-09,17304.0,0.0,0.0,,,,
2003-09,8800.0,0.0,0.0,,,,
2003-09,2255.0,0.0,0.0,,,,
2003-09,868.0,0.0,2.0,,,,
2003-09,0.0,0.0,0.0,,,,
2003-09,11116.0,18.0,524.0,,,,
2003-09,10463.0,0.0,0.0,,,,
2003-09,11.0,0.0,0.0,,,,
2003-09,0.0,0.0,0.0,,,,
2003-09,4247.0,4.0,1064.0,,,,
2003-09,7990.0,0.0,0.0,,,,
2003-09,4641.0,10.0,390.0,,,,
2003-09,3882.0,2.0,155.0,,,,
2003-09,5248.0,4.0,584.0,,,,
2003-09,9316.0,18.0,1892.0,,,,
2003-09,9886.0,17.0,1815.0,,,,
2003-09,4496.0,25.0,133.0,,,,
2003-09,0.0,0.0,0.0,,,,
2003-09,3833.0,3.0,97.0,,,,
2003-09,1534.0,0.0,0.0,,,,
2003-09,19309.0,22.0,319.0,,,,
2003-09,18529.0,14.0,750.0,,,,
2003-09,6019.0,54.0,1741.0,,,,
2003-09,11928.0,6.0,1585.0,,,,
2003-09,4878.0,28.0,1307.0,,,,
2003-09,2548.0,0.0,145.0,,,,
2003-09,2012.0,0.0,0.0,,,,
2003-09,2670.0,0.0,2.0,,,,
2003-09,1862.0,0.0,0.0,,,,
2003-09,3233.0,4.0,1018.0,,,,
2003-09,11066.0,0.0,15.0,,,,
2003-09,10583.0,39.0,1921.0,,,,
2003-09,3293.0,0.0,222.0,,,,
2003-09,14317.0,87.0,1144.0,,,,
2003-09,6795.0,32.0,2022.0,,,,
2003-09,10257.0,0.0,0.0,,,,
2003-09,43246.0,0.0,0.0,,,,
2003-09,192.0,0.0,0.0,,,,
2003-09,434.0,0.0,0.0,,,,
2003-09,5115.0,6.0,840.0,,,,
2003-09,4100.0,2.0,311.0,,,,
2003-09,9642.0,0.0,0.0,,,,
2003-09,34575.0,92.0,6006.0,,,,
2003-09,4277.0,0.0,0.0,,,,
2003-09,1665.0,0.0,0.0,,,,
2003-09,0.0,0.0,0.0,,,,
2003-09,9747.0,0.0,0.0,,,,
2003-09,7985.0,22.0,1447.0,,,,
2003-09,5981.0,10.0,1778.0,,,,
2003-09,16527.0,1.0,225.0,,,,
2003-09,1991.0,47.0,407.0,,,,
2003-08,8017.0,68.0,1937.0,,,,
2003-08,2300.0,8.0,329.0,,,,
2003-08,5533.0,10.0,716.0,,,,
2003-08,5973.0,21.0,2051.0,,,,
2003-08,18847.0,0.0,0.0,,,,
2003-08,8549.0,0.0,0.0,,,,
2003-08,1921.0,0.0,0.0,,,,
2003-08,842.0,0.0,3.0,,,,
2003-08,0.0,0.0,0.0,,,,
2003-08,11389.0,23.0,539.0,,,,
2003-08,9367.0,0.0,0.0,,,,
2003-08,8.0,0.0,0.0,,,,
2003-08,0.0,0.0,0.0,,,,
2003-08,3036.0,10.0,884.0,,,,
2003-08,7798.0,0.0,0.0,,,,
2003-08,4540.0,6.0,473.0,,,,
2003-08,2588.0,1.0,149.0,,,,
2003-08,4820.0,5.0,606.0,,,,
2003-08,9265.0,83.0,2353.0,,,,
2003-08,7446.0,8.0,1604.0,,,,
2003-08,2905.0,29.0,116.0,,,,
2003-08,0.0,0.0,0.0,,,,
2003-08,3700.0,2.0,94.0,,,,
2003-08,1168.0,0.0,0.0,,,,
2003-08,12482.0,11.0,279.0,,,,
2003-08,10999.0,7.0,635.0,,,,
2003-08,6380.0,74.0,1821.0,,,,
2003-08,10965.0,10.0,1588.0,,,,
2003-08,3493.0,30.0,1143.0,,,,
2003-08,2079.0,0.0,121.0,,,,
2003-08,2275.0,0.0,0.0,,,,
2003-08,2221.0,0.0,4.0,,,,
2003-08,1801.0,0.0,0.0,,,,
2003-08,3230.0,7.0,1122.0,,,,
2003-08,7318.0,0.0,22.0,,,,
2003-08,11499.0,50.0,2268.0,,,,
2003-08,2074.0,0.0,206.0,,,,
2003-08,13645.0,51.0,1067.0,,,,
2003-08,6759.0,42.0,2214.0,,,,
2003-08,7374.0,0.0,0.0,,,,
2003-08,37474.0,0.0,0.0,,,,
2003-08,144.0,0.0,0.0,,,,
2003-08,348.0,0.0,1.0,,,,
2003-08,5076.0,8.0,926.0,,,,
2003-08,2922.0,5.0,308.0,,,,
2003-08,11123.0,0.0,0.0,,,,
2003-08,32370.0,86.0,6664.0,,,,
2003-08,3315.0,0.0,0.0,,,,
2003-08,1134.0,0.0,0.0,,,,
2003-08,0.0,0.0,0.0,,,,
2003-08,9346.0,0.0,0.0,,,,
2003-08,6595.0,24.0,1312.0,,,,
2003-08,4363.0,8.0,1928.0,,,,
2003-08,10185.0,2.0,200.0,,,,
2003-08,1412.0,26.0,352.0,,,,
2003-07,5391.0,70.0,1496.0,,,,
2003-07,1480.0,16.0,241.0,,,,
2003-07,3651.0,7.0,587.0,,,,
2003-07,3568.0,24.0,1620.0,,,,
2003-07,14736.0,0.0,0.0,,,,
2003-07,5542.0,0.0,0.0,,,,
2003-07,1646.0,0.0,0.0,,,,
2003-07,597.0,0.0,2.0,,,,
2003-07,0.0,0.0,0.0,,,,
2003-07,8767.0,12.0,494.0,,,,
2003-07,6014.0,0.0,0.0,,,,
2003-07,7.0,0.0,0.0,,,,
2003-07,0.0,0.0,0.0,,,,
2003-07,1977.0,11.0,697.0,,,,
2003-07,5435.0,0.0,0.0,,,,
2003-07,2653.0,9.0,330.0,,,,
2003-07,1545.0,1.0,137.0,,,,
2003-07,2672.0,8.0,470.0,,,,
2003-07,5626.0,71.0,1683.0,,,,
2003-07,4505.0,3.0,1109.0,,,,
2003-07,1811.0,34.0,108.0,,,,
2003-07,0.0,0.0,0.0,,,,
2003-07,2531.0,1.0,107.0,,,,
2003-07,1028.0,0.0,0.0,,,,
2003-07,8405.0,33.0,259.0,,,,
2003-07,5959.0,4.0,489.0,,,,
2003-07,3351.0,63.0,1412.0,,,,
2003-07,7106.0,6.0,1236.0,,,,
2003-07,2483.0,30.0,855.0,,,,
2003-07,1185.0,1.0,106.0,,,,
2003-07,1638.0,0.0,0.0,,,,
2003-07,1512.0,0.0,2.0,,,,
2003-07,1480.0,0.0,0.0,,,,
2003-07,2435.0,7.0,793.0,,,,
2003-07,5098.0,0.0,15.0,,,,
2003-07,7117.0,39.0,1743.0,,,,
2003-07,1260.0,0.0,158.0,,,,
2003-07,9045.0,82.0,866.0,,,,
2003-07,4189.0,22.0,1668.0,,,,
2003-07,5178.0,0.0,0.0,,,,
2003-07,31603.0,0.0,0.0,,,,
2003-07,95.0,0.0,0.0,,,,
2003-07,308.0,0.0,3.0,,,,
2003-07,2835.0,15.0,610.0,,,,
2003-07,1791.0,2.0,232.0,,,,
2003-07,6670.0,0.0,0.0,,,,
2003-07,17305.0,84.0,5094.0,,,,
2003-07,2521.0,0.0,0.0,,,,
2003-07,700.0,0.0,0.0,,,,
2003-07,0.0,0.0,0.0,,,,
2003-07,6950.0,0.0,0.0,,,,
2003-07,4852.0,16.0,1122.0,,,,
2003-07,3298.0,10.0,1542.0,,,,
2003-07,6562.0,0.0,166.0,,,,
2003-07,1082.0,19.0,217.0,,,,
2003-06,4840.0,65.0,1497.0,,,,
2003-06,1282.0,15.0,207.0,,,,
2003-06,3512.0,6.0,513.0,,,,
2003-06,3361.0,37.0,1473.0,,,,
2003-06,15179.0,0.0,0.0,,,,
2003-06,5938.0,0.0,0.0,,,,
2003-06,1724.0,0.0,0.0,,,,
2003-06,599.0,0.0,2.0,,,,
2003-06,0.0,0.0,0.0,,,,
2003-06,8621.0,15.0,442.0,,,,
2003-06,5708.0,0.0,0.0,,,,
2003-06,17.0,0.0,0.0,,,,
2003-06,0.0,0.0,0.0,,,,
2003-06,1936.0,8.0,667.0,,,,
2003-06,4917.0,0.0,0.0,,,,
2003-06,2773.0,3.0,308.0,,,,
2003-06,1483.0,0.0,129.0,,,,
2003-06,2631.0,7.0,399.0,,,,
2003-06,5509.0,77.0,1434.0,,,,
2003-06,3749.0,7.0,1090.0,,,,
2003-06,1572.0,29.0,95.0,,,,
2003-06,0.0,0.0,0.0,,,,
2003-06,2621.0,0.0,74.0,,,,
2003-06,1066.0,0.0,0.0,,,,
2003-06,8518.0,13.0,224.0,,,,
2003-06,5815.0,4.0,501.0,,,,
2003-06,2931.0,63.0,1298.0,,,,
2003-06,6745.0,10.0,1219.0,,,,
2003-06,2852.0,13.0,764.0,,,,
2003-06,1121.0,0.0,101.0,,,,
2003-06,1502.0,0.0,0.0,,,,
2003-06,1485.0,0.0,3.0,,,,
2003-06,1694.0,0.0,0.0,,,,
2003-06,2287.0,5.0,725.0,,,,
2003-06,5150.0,0.0,9.0,,,,
2003-06,7036.0,43.0,1789.0,,,,
2003-06,1181.0,0.0,170.0,,,,
2003-06,9629.0,75.0,723.0,,,,
2003-06,4057.0,29.0,1542.0,,,,
2003-06,5546.0,0.0,0.0,,,,
2003-06,32385.0,0.0,0.0,,,,
2003-06,78.0,0.0,0.0,,,,
2003-06,245.0,0.0,1.0,,,,
2003-06,2591.0,5.0,566.0,,,,
2003-06,1740.0,2.0,222.0,,,,
2003-06,6487.0,0.0,0.0,,,,
2003-06,15749.0,74.0,4564.0,,,,
2003-06,2321.0,0.0,0.0,,,,
2003-06,643.0,0.0,0.0,,,,
2003-06,0.0,0.0,0.0,,,,
2003-06,6356.0,0.0,0.0,,,,
2003-06,4983.0,16.0,975.0,,,,
2003-06,3204.0,9.0,1214.0,,,,
2003-06,6302.0,5.0,169.0,,,,
2003-06,1085.0,25.0,252.0,,,,
2003-05,4894.0,51.0,1540.0,,,,
2003-05,1408.0,12.0,251.0,,,,
2003-05,3671.0,12.0,524.0,,,,
2003-05,3385.0,35.0,1529.0,,,,
2003-05,15475.0,0.0,0.0,,,,
2003-05,6297.0,0.0,0.0,,,,
2003-05,1998.0,0.0,0.0,,,,
2003-05,668.0,0.0,1.0,,,,
2003-05,0.0,0.0,0.0,,,,
2003-05,8740.0,23.0,509.0,,,,
2003-05,5705.0,0.0,0.0,,,,
2003-05,18.0,0.0,0.0,,,,
2003-05,0.0,0.0,0.0,,,,
2003-05,2380.0,2.0,655.0,,,,
2003-05,5470.0,0.0,0.0,,,,
2003-05,2875.0,4.0,335.0,,,,
2003-05,1588.0,0.0,146.0,,,,
2003-05,2859.0,9.0,401.0,,,,
2003-05,5779.0,72.0,1841.0,,,,
2003-05,3602.0,7.0,1124.0,,,,
2003-05,1900.0,33.0,138.0,,,,
2003-05,0.0,0.0,0.0,,,,
2003-05,2742.0,0.0,133.0,,,,
2003-05,1232.0,0.0,0.0,,,,
2003-05,9246.0,12.0,265.0,,,,
2003-05,5787.0,2.0,533.0,,,,
2003-05,2855.0,68.0,1369.0,,,,
2003-05,7361.0,6.0,1224.0,,,,
2003-05,3123.0,17.0,846.0,,,,
2003-05,1215.0,0.0,122.0,,,,
2003-05,1708.0,0.0,0.0,,,,
2003-05,1737.0,0.0,3.0,,,,
2003-05,1790.0,0.0,0.0,,,,
2003-05,2474.0,4.0,788.0,,,,
2003-05,5765.0,0.0,11.0,,,,
2003-05,6913.0,36.0,1848.0,,,,
2003-05,1346.0,0.0,150.0,,,,
2003-05,10300.0,82.0,894.0,,,,
2003-05,4184.0,26.0,1730.0,,,,
2003-05,6415.0,0.0,0.0,,,,
2003-05,36697.0,0.0,0.0,,,,
2003-05,140.0,0.0,0.0,,,,
2003-05,317.0,0.0,0.0,,,,
2003-05,2675.0,9.0,573.0,,,,
2003-05,1795.0,4.0,241.0,,,,
2003-05,6410.0,0.0,0.0,,,,
2003-05,16351.0,78.0,4856.0,,,,
2003-05,2670.0,0.0,0.0,,,,
2003-05,778.0,0.0,0.0,,,,
2003-05,0.0,0.0,0.0,,,,
2003-05,7371.0,0.0,0.0,,,,
2003-05,5387.0,18.0,1041.0,,,,
2003-05,3846.0,10.0,1625.0,,,,
2003-05,7244.0,6.0,185.0,,,,
2003-05,1228.0,20.0,235.0,,,,
2003-04,5036.0,65.0,1482.0,,,,
2003-04,1708.0,14.0,229.0,,,,
2003-04,3788.0,10.0,653.0,,,,
2003-04,3950.0,32.0,1598.0,,,,
2003-04,16560.0,0.0,0.0,,,,
2003-04,7141.0,0.0,0.0,,,,
2003-04,2235.0,0.0,0.0,,,,
2003-04,680.0,0.0,2.0,,,,
2003-04,0.0,0.0,0.0,,,,
2003-04,9036.0,20.0,478.0,,,,
2003-04,5579.0,0.0,0.0,,,,
2003-04,24.0,0.0,0.0,,,,
2003-04,0.0,0.0,0.0,,,,
2003-04,2730.0,6.0,688.0,,,,
2003-04,6581.0,0.0,0.0,,,,
2003-04,3438.0,6.0,367.0,,,,
2003-04,2338.0,1.0,148.0,,,,
2003-04,3614.0,5.0,472.0,,,,
2003-04,7517.0,88.0,1759.0,,,,
2003-04,3494.0,5.0,1142.0,,,,
2003-04,2184.0,36.0,117.0,,,,
2003-04,0.0,0.0,0.0,,,,
2003-04,3307.0,0.0,99.0,,,,
2003-04,1366.0,0.0,0.0,,,,
2003-04,11257.0,14.0,245.0,,,,
2003-04,8812.0,5.0,519.0,,,,
2003-04,2992.0,90.0,1331.0,,,,
2003-04,9911.0,20.0,1393.0,,,,
2003-04,3470.0,15.0,940.0,,,,
2003-04,1310.0,0.0,108.0,,,,
2003-04,1967.0,0.0,0.0,,,,
2003-04,2188.0,0.0,3.0,,,,
2003-04,1998.0,0.0,0.0,,,,
2003-04,2849.0,3.0,784.0,,,,
2003-04,7714.0,0.0,15.0,,,,
2003-04,7997.0,40.0,1667.0,,,,
2003-04,1483.0,0.0,154.0,,,,
2003-04,12557.0,66.0,1007.0,,,,
2003-04,5336.0,23.0,1711.0,,,,
2003-04,7304.0,0.0,0.0,,,,
2003-04,41427.0,0.0,0.0,,,,
2003-04,87.0,0.0,0.0,,,,
2003-04,361.0,0.0,1.0,,,,
2003-04,2975.0,8.0,585.0,,,,
2003-04,1902.0,4.0,206.0,,,,
2003-04,6755.0,0.0,0.0,,,,
2003-04,16365.0,81.0,4599.0,,,,
2003-04,2980.0,0.0,0.0,,,,
2003-04,1154.0,0.0,1.0,,,,
2003-04,0.0,0.0,0.0,,,,
2003-04,7671.0,0.0,0.0,,,,
2003-04,6010.0,15.0,1099.0,,,,
2003-04,4884.0,25.0,1518.0,,,,
2003-04,11661.0,7.0,172.0,,,,
2003-04,1198.0,22.0,222.0,,,,
2003-03,7424.0,60.0,1641.0,,,,
2003-03,1396.0,8.0,262.0,,,,
2003-03,4592.0,16.0,737.0,,,,
2003-03,5511.0,46.0,1631.0,,,,
2003-03,19430.0,0.0,0.0,,,,
2003-03,8678.0,0.0,0.0,,,,
2003-03,2688.0,0.0,0.0,,,,
2003-03,805.0,0.0,5.0,,,,
2003-03,0.0,0.0,0.0,,,,
2003-03,11484.0,27.0,495.0,,,,
2003-03,8499.0,0.0,0.0,,,,
2003-03,17.0,0.0,0.0,,,,
2003-03,0.0,0.0,0.0,,,,
2003-03,3027.0,6.0,711.0,,,,
2003-03,8798.0,0.0,0.0,,,,
2003-03,4971.0,6.0,350.0,,,,
2003-03,3273.0,0.0,143.0,,,,
2003-03,4782.0,6.0,462.0,,,,
2003-03,9074.0,101.0,1708.0,,,,
2003-03,5114.0,4.0,1113.0,,,,
2003-03,2345.0,37.0,102.0,,,,
2003-03,0.0,0.0,0.0,,,,
2003-03,3816.0,1.0,103.0,,,,
2003-03,1634.0,0.0,0.0,,,,
2003-03,14080.0,10.0,278.0,,,,
2003-03,9836.0,7.0,522.0,,,,
2003-03,4824.0,97.0,1378.0,,,,
2003-03,11799.0,13.0,1417.0,,,,
2003-03,3417.0,17.0,905.0,,,,
2003-03,1638.0,0.0,101.0,,,,
2003-03,2331.0,0.0,0.0,,,,
2003-03,2098.0,0.0,3.0,,,,
2003-03,2299.0,0.0,0.0,,,,
2003-03,3222.0,10.0,861.0,,,,
2003-03,8418.0,0.0,16.0,,,,
2003-03,9847.0,51.0,1846.0,,,,
2003-03,1564.0,0.0,156.0,,,,
2003-03,15951.0,77.0,977.0,,,,
2003-03,6182.0,27.0,1753.0,,,,
2003-03,8312.0,0.0,0.0,,,,
2003-03,51962.0,0.0,0.0,,,,
2003-03,125.0,0.0,0.0,,,,
2003-03,399.0,0.0,1.0,,,,
2003-03,4242.0,12.0,650.0,,,,
2003-03,2463.0,5.0,234.0,,,,
2003-03,9591.0,0.0,0.0,,,,
2003-03,20186.0,63.0,5197.0,,,,
2003-03,3303.0,0.0,0.0,,,,
2003-03,1185.0,0.0,0.0,,,,
2003-03,0.0,0.0,0.0,,,,
2003-03,9514.0,0.0,0.0,,,,
2003-03,7108.0,27.0,1169.0,,,,
2003-03,5108.0,6.0,1497.0,,,,
2003-03,13222.0,7.0,185.0,,,,
2003-03,1314.0,20.0,244.0,,,,
2003-02,8528.0,80.0,2406.0,,,,
2003-02,1573.0,7.0,271.0,,,,
2003-02,4565.0,19.0,771.0,,,,
2003-02,6081.0,30.0,2781.0,,,,
2003-02,17170.0,0.0,0.0,,,,
2003-02,8270.0,0.0,0.0,,,,
2003-02,2051.0,0.0,0.0,,,,
2003-02,661.0,1.0,6.0,,,,
2003-02,0.0,0.0,0.0,,,,
2003-02,11447.0,28.0,698.0,,,,
2003-02,10078.0,0.0,0.0,,,,
2003-02,23.0,0.0,0.0,,,,
2003-02,0.0,0.0,0.0,,,,
2003-02,2651.0,11.0,886.0,,,,
2003-02,7899.0,0.0,0.0,,,,
2003-02,4550.0,8.0,596.0,,,,
2003-02,2684.0,3.0,200.0,,,,
2003-02,4466.0,8.0,684.0,,,,
2003-02,9538.0,83.0,2609.0,,,,
2003-02,5221.0,6.0,1667.0,,,,
2003-02,1743.0,35.0,157.0,,,,
2003-02,3.0,0.0,0.0,,,,
2003-02,3582.0,2.0,161.0,,,,
2003-02,1236.0,0.0,0.0,,,,
2003-02,11718.0,12.0,322.0,,,,
2003-02,7133.0,3.0,620.0,,,,
2003-02,5373.0,82.0,2174.0,,,,
2003-02,11681.0,18.0,2125.0,,,,
2003-02,2582.0,12.0,1200.0,,,,
2003-02,1545.0,0.0,125.0,,,,
2003-02,1984.0,0.0,0.0,,,,
2003-02,1614.0,0.0,8.0,,,,
2003-02,1969.0,0.0,0.0,,,,
2003-02,3157.0,10.0,1344.0,,,,
2003-02,7132.0,0.0,24.0,,,,
2003-02,11174.0,54.0,2892.0,,,,
2003-02,1270.0,0.0,179.0,,,,
2003-02,14137.0,60.0,1365.0,,,,
2003-02,6925.0,46.0,2727.0,,,,
2003-02,6799.0,0.0,0.0,,,,
2003-02,39530.0,0.0,0.0,,,,
2003-02,97.0,0.0,0.0,,,,
2003-02,356.0,0.0,1.0,,,,
2003-02,4464.0,14.0,1047.0,,,,
2003-02,2158.0,3.0,289.0,,,,
2003-02,11302.0,0.0,0.0,,,,
2003-02,21130.0,97.0,7464.0,,,,
2003-02,3640.0,0.0,0.0,,,,
2003-02,910.0,0.0,0.0,,,,
2003-02,,,,,,,
2003-02,8866.0,0.0,0.0,,,,
2003-02,6342.0,21.0,1268.0,,,,
2003-02,4715.0,21.0,2582.0,,,,
2003-02,9953.0,6.0,224.0,,,,
2003-02,1268.0,51.0,383.0,,,,
2003-01,8531.0,98.0,2427.0,,,,
2003-01,1701.0,11.0,176.0,,,,
2003-01,4064.0,10.0,694.0,,,,
2003-01,5854.0,34.0,2247.0,,,,
2003-01,15831.0,0.0,0.0,,,,
2003-01,7852.0,0.0,0.0,,,,
2003-01,2035.0,0.0,0.0,,,,
2003-01,822.0,0.0,3.0,,,,
2003-01,0.0,0.0,0.0,,,,
2003-01,11414.0,27.0,690.0,,,,
2003-01,9087.0,0.0,0.0,,,,
2003-01,21.0,0.0,0.0,,,,
2003-01,0.0,0.0,0.0,,,,
2003-01,2290.0,8.0,751.0,,,,
2003-01,7026.0,0.0,0.0,,,,
2003-01,4007.0,10.0,417.0,,,,
2003-01,2417.0,0.0,174.0,,,,
2003-01,4944.0,7.0,570.0,,,,
2003-01,8597.0,85.0,2365.0,,,,
2003-01,5970.0,9.0,1452.0,,,,
2003-01,1691.0,40.0,119.0,,,,
2003-01,0.0,0.0,0.0,,,,
2003-01,3289.0,3.0,128.0,,,,
2003-01,1276.0,0.0,0.0,,,,
2003-01,10270.0,24.0,279.0,,,,
2003-01,5832.0,7.0,518.0,,,,
2003-01,5741.0,115.0,1954.0,,,,
2003-01,10557.0,8.0,1583.0,,,,
2003-01,2463.0,27.0,1042.0,,,,
2003-01,1818.0,1.0,112.0,,,,
2003-01,1868.0,0.0,0.0,,,,
2003-01,1677.0,0.0,3.0,,,,
2003-01,2206.0,0.0,0.0,,,,
2003-01,2781.0,2.0,1102.0,,,,
2003-01,5742.0,0.0,10.0,,,,
2003-01,10455.0,46.0,2182.0,,,,
2003-01,1186.0,3.0,195.0,,,,
2003-01,11867.0,109.0,1030.0,,,,
2003-01,6139.0,55.0,2121.0,,,,
2003-01,6204.0,0.0,0.0,,,,
2003-01,38600.0,0.0,0.0,,,,
2003-01,92.0,0.0,0.0,,,,
2003-01,396.0,0.0,1.0,,,,
2003-01,4271.0,10.0,831.0,,,,
2003-01,2086.0,7.0,285.0,,,,
2003-01,9711.0,0.0,0.0,,,,
2003-01,21251.0,80.0,6156.0,,,,
2003-01,2923.0,0.0,0.0,,,,
2003-01,655.0,0.0,0.0,,,,
2003-01,0.0,0.0,0.0,,,,
2003-01,8780.0,0.0,0.0,,,,
2003-01,5721.0,13.0,1096.0,,,,
2003-01,4294.0,14.0,2098.0,,,,
2003-01,7656.0,4.0,196.0,,,,
2003-01,1173.0,21.0,338.0,,,,
2002-12,23501.0,76.0,1867.0,,,,
2002-12,2330.0,17.0,145.0,,,,
2002-12,7397.0,22.0,560.0,,,,
2002-12,14348.0,40.0,1605.0,,,,
2002-12,28706.0,0.0,0.0,,,,
2002-12,13489.0,0.0,0.0,,,,
2002-12,2664.0,0.0,,,,,
2002-12,1771.0,0.0,5.0,,,,
2002-12,0.0,0.0,0.0,,,,
2002-12,22425.0,15.0,547.0,,,,
2002-12,22668.0,0.0,0.0,,,,
2002-12,7.0,0.0,0.0,,,,
2002-12,0.0,0.0,0.0,,,,
2002-12,4665.0,12.0,578.0,,,,
2002-12,12200.0,0.0,0.0,,,,
2002-12,9930.0,4.0,305.0,,,,
2002-12,6586.0,0.0,172.0,,,,
2002-12,10014.0,11.0,554.0,,,,
2002-12,19662.0,118.0,1524.0,,,,
2002-12,17613.0,8.0,1311.0,,,,
2002-12,3601.0,64.0,63.0,,,,
2002-12,0.0,0.0,0.0,,,,
2002-12,6423.0,4.0,80.0,,,,
2002-12,1611.0,0.0,0.0,,,,
2002-12,22251.0,24.0,186.0,,,,
2002-12,10906.0,7.0,364.0,,,,
2002-12,15941.0,85.0,1727.0,,,,
2002-12,20492.0,7.0,1096.0,,,,
2002-12,4476.0,39.0,652.0,,,,
2002-12,4528.0,0.0,99.0,,,,
2002-12,3187.0,0.0,0.0,,,,
2002-12,2552.0,0.0,1.0,,,,
2002-12,2893.0,0.0,0.0,,,,
2002-12,4997.0,10.0,766.0,,,,
2002-12,11725.0,0.0,9.0,,,,
2002-12,24297.0,45.0,1723.0,,,,
2002-12,2386.0,4.0,105.0,,,,
2002-12,25337.0,126.0,803.0,,,,
2002-12,13459.0,62.0,1573.0,,,,
